,Unnamed: 0,m49_code,country,cpc_code,commodity,year,loss_percentage,food_supply_stage,method_data_collection,Continent
290,307,356,India,1253.01,"Onions and shallots, green",2016,2.2,Storage,Literature Review,Asia
291,308,356,India,1253.01,"Onions and shallots, green",2016,8.2,Whole supply chain,Literature Review,Asia
292,309,356,India,1253.01,"Onions and shallots, green",2016,2.6,Harvest,Literature Review,Asia
293,310,356,India,1253.01,"Onions and shallots, green",2016,12.7,Whole supply chain,Literature Review,Asia
294,311,356,India,1253.01,"Onions and shallots, green",2016,6.1,Farm,Literature Review,Asia
295,312,356,India,1253.01,"Onions and shallots, green",2016,5.5,Whole supply chain,Literature Review,Asia
296,313,356,India,1270.0,Mushrooms and truffles,2016,2.2,Storage,Literature Review,Asia
297,314,356,India,1270.0,Mushrooms and truffles,2016,7.3,Farm,Literature Review,Asia
298,315,356,India,1270.0,Mushrooms and truffles,2016,9.5,Whole supply chain,Literature Review,Asia
299,316,356,India,1270.0,Mushrooms and truffles,2016,1.0,Harvest,Literature Review,Asia
300,317,356,India,1312.0,Bananas,2016,6.0,Farm,Literature Review,Asia
301,318,356,India,1312.0,Bananas,2016,4.4,Whole supply chain,Literature Review,Asia
302,319,356,India,1312.0,Bananas,2016,1.6,Harvest,Literature Review,Asia
303,320,356,India,1312.0,Bananas,2016,4.4,Whole supply chain,Literature Review,Asia
304,321,356,India,1312.0,Bananas,2016,10.6,Whole supply chain,Literature Review,Asia
305,322,356,India,1312.0,Bananas,2016,4.4,Whole supply chain,Literature Review,Asia
306,323,356,India,1312.0,Bananas,2016,1.7,Storage,Literature Review,Asia
307,324,356,India,1312.0,Bananas,2016,7.8,Whole supply chain,Literature Review,Asia
308,325,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,10.0,Whole supply chain,Literature Review,Asia
309,326,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,4.0,Storage,Literature Review,Asia
310,327,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,11.9,Farm,Literature Review,Asia
311,328,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,15.5,Whole supply chain,Literature Review,Asia
312,329,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,6.9,Farm,Literature Review,Asia
313,330,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,4.9,Whole supply chain,Literature Review,Asia
314,331,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,5.3,Harvest,Literature Review,Asia
315,332,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,10.0,Whole supply chain,Literature Review,Asia
316,333,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,19.5,Whole supply chain,Literature Review,Asia
317,334,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,9.2,Whole supply chain,Literature Review,Asia
318,335,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,6.6,Whole supply chain,Literature Review,Asia
319,336,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,15.9,Whole supply chain,Literature Review,Asia
320,337,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,15.5,Whole supply chain,Literature Review,Asia
321,338,356,India,1316.0,"Mangoes, guavas and mangosteens",2016,2.1,Harvest,Literature Review,Asia
322,339,356,India,1317.0,Papayas,2016,2.6,Storage,Literature Review,Asia
323,340,356,India,1317.0,Papayas,2016,4.1,Farm,Literature Review,Asia
324,341,356,India,1317.0,Papayas,2016,12.3,Whole supply chain,Literature Review,Asia
325,342,356,India,1317.0,Papayas,2016,1.0,Harvest,Literature Review,Asia
326,343,356,India,1317.0,Papayas,2016,6.7,Whole supply chain,Literature Review,Asia
327,344,356,India,1317.0,Papayas,2016,3.2,Whole supply chain,Literature Review,Asia
328,345,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2016,2.5,Harvest,Literature Review,Asia
329,346,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2016,12.0,Whole supply chain,Literature Review,Asia
330,347,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,9.7,Whole supply chain,Literature Review,Asia
331,348,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,2.4,Storage,Literature Review,Asia
332,349,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,6.1,Whole supply chain,Literature Review,Asia
333,350,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,13.0,Whole supply chain,Literature Review,Asia
334,351,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,7.6,Farm,Literature Review,Asia
335,352,356,India,1329.0,"Other citrus fruit, n.e.c.",2016,1.7,Harvest,Literature Review,Asia
336,353,356,India,1330.0,Grapes,2016,1.8,Harvest,Literature Review,Asia
337,354,356,India,1330.0,Grapes,2016,8.6,Whole supply chain,Literature Review,Asia
338,355,356,India,1330.0,Grapes,2016,6.5,Farm,Literature Review,Asia
339,356,356,India,1330.0,Grapes,2016,2.1,Storage,Literature Review,Asia
340,357,356,India,1341.0,Apples,2016,1.3,Storage,Literature Review,Asia
341,358,356,India,1341.0,Apples,2016,10.4,Whole supply chain,Literature Review,Asia
342,359,356,India,1341.0,Apples,2016,4.3,Harvest,Literature Review,Asia
343,360,356,India,1341.0,Apples,2016,9.1,Whole supply chain,Literature Review,Asia
344,361,356,India,1359.9,"Other fruits, n.e.c.",2016,7.4,Farm,Literature Review,Asia
345,362,356,India,1359.9,"Other fruits, n.e.c.",2016,2.3,Storage,Literature Review,Asia
346,363,356,India,1359.9,"Other fruits, n.e.c.",2016,9.7,Whole supply chain,Literature Review,Asia
347,364,356,India,1212.0,Cabbages,2014,0.2,Storage,Survey,Asia
348,365,356,India,1212.0,Cabbages,2014,9.4,Whole supply chain,Survey,Asia
349,366,356,India,1212.0,Cabbages,2014,0.0,Storage,Survey,Asia
350,367,356,India,1212.0,Cabbages,2014,1.7,Harvest,Survey,Asia
351,368,356,India,1212.0,Cabbages,2014,3.3,Farm,Survey,Asia
352,369,356,India,1212.0,Cabbages,2014,0.4,Farm,Survey,Asia
353,370,356,India,1212.0,Cabbages,2014,0.9,Storage,Survey,Asia
354,371,356,India,1212.0,Cabbages,2014,0.1,Storage,Survey,Asia
355,372,356,India,1212.0,Cabbages,2014,0.4,Farm,Survey,Asia
356,373,356,India,1212.0,Cabbages,2014,1.0,Transport,Survey,Asia
357,374,356,India,1212.0,Cabbages,2014,1.4,Storage,Survey,Asia
358,375,356,India,1213.0,Cauliflowers and broccoli,2014,0.9,Transport,Survey,Asia
359,376,356,India,1213.0,Cauliflowers and broccoli,2014,9.6,Whole supply chain,Survey,Asia
360,377,356,India,1213.0,Cauliflowers and broccoli,2014,0.3,Farm,Survey,Asia
361,378,356,India,1213.0,Cauliflowers and broccoli,2014,2.2,Harvest,Survey,Asia
362,379,356,India,1213.0,Cauliflowers and broccoli,2014,0.4,Farm,Survey,Asia
363,380,356,India,1213.0,Cauliflowers and broccoli,2014,0.1,Storage,Survey,Asia
364,381,356,India,1213.0,Cauliflowers and broccoli,2014,0.8,Storage,Survey,Asia
365,382,356,India,1213.0,Cauliflowers and broccoli,2014,1.0,Storage,Survey,Asia
366,383,356,India,1213.0,Cauliflowers and broccoli,2014,3.8,Farm,Survey,Asia
367,384,356,India,1213.0,Cauliflowers and broccoli,2014,0.1,Storage,Survey,Asia
368,395,356,India,1242.0,"Peas, green",2014,0.6,Transport,Survey,Asia
369,396,356,India,1242.0,"Peas, green",2014,0.1,Farm,Survey,Asia
370,397,356,India,1242.0,"Peas, green",2014,0.3,Farm,Survey,Asia
371,398,356,India,1242.0,"Peas, green",2014,0.1,Storage,Survey,Asia
372,399,356,India,1242.0,"Peas, green",2014,1.1,Storage,Survey,Asia
373,400,356,India,1242.0,"Peas, green",2014,7.5,Whole supply chain,Survey,Asia
374,401,356,India,1242.0,"Peas, green",2014,0.6,Storage,Survey,Asia
375,402,356,India,1242.0,"Peas, green",2014,2.4,Farm,Survey,Asia
376,403,356,India,1242.0,"Peas, green",2014,0.0,Storage,Survey,Asia
377,404,356,India,1242.0,"Peas, green",2014,2.3,Harvest,Survey,Asia
378,405,356,India,1253.01,"Onions and shallots, green",2014,0.3,Storage,Survey,Asia
379,406,356,India,1253.01,"Onions and shallots, green",2014,0.4,Farm,Survey,Asia
380,407,356,India,1253.01,"Onions and shallots, green",2014,0.7,Storage,Survey,Asia
381,408,356,India,1253.01,"Onions and shallots, green",2014,2.4,Farm,Survey,Asia
382,409,356,India,1253.01,"Onions and shallots, green",2014,0.1,Farm,Survey,Asia
383,410,356,India,1253.01,"Onions and shallots, green",2014,2.6,Harvest,Survey,Asia
384,411,356,India,1253.01,"Onions and shallots, green",2014,0.5,Transport,Survey,Asia
385,412,356,India,1253.01,"Onions and shallots, green",2014,0.0,Storage,Survey,Asia
386,413,356,India,1253.01,"Onions and shallots, green",2014,8.2,Whole supply chain,Survey,Asia
387,414,356,India,1253.01,"Onions and shallots, green",2014,0.8,Storage,Survey,Asia
388,415,356,India,1253.01,"Onions and shallots, green",2014,0.4,Storage,Survey,Asia
389,416,356,India,1270.0,Mushrooms and truffles,2014,1.0,Harvest,Survey,Asia
390,417,356,India,1270.0,Mushrooms and truffles,2014,5.3,Farm,Survey,Asia
391,418,356,India,1270.0,Mushrooms and truffles,2014,9.5,Whole supply chain,Survey,Asia
392,419,356,India,1270.0,Mushrooms and truffles,2014,0.0,Farm,Survey,Asia
393,420,356,India,1270.0,Mushrooms and truffles,2014,0.8,Transport,Survey,Asia
394,421,356,India,1270.0,Mushrooms and truffles,2014,1.5,Storage,Survey,Asia
395,422,356,India,1270.0,Mushrooms and truffles,2014,0.2,Farm,Survey,Asia
396,423,356,India,1270.0,Mushrooms and truffles,2014,0.7,Storage,Survey,Asia
397,424,356,India,1312.0,Bananas,2014,0.3,Farm,Survey,Asia
398,425,356,India,1312.0,Bananas,2014,1.2,Storage,Survey,Asia
399,426,356,India,1312.0,Bananas,2014,7.8,Whole supply chain,Survey,Asia
400,427,356,India,1312.0,Bananas,2014,1.6,Harvest,Survey,Asia
401,428,356,India,1312.0,Bananas,2014,1.9,Transport,Survey,Asia
402,429,356,India,1312.0,Bananas,2014,0.2,Farm,Survey,Asia
403,430,356,India,1312.0,Bananas,2014,0.5,Storage,Survey,Asia
404,431,356,India,1312.0,Bananas,2014,2.1,Farm,Survey,Asia
405,432,356,India,1312.0,Bananas,2014,0.1,Storage,Survey,Asia
406,433,356,India,1312.0,Bananas,2014,0.0,Storage,Survey,Asia
407,434,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,3.3,Farm,Survey,Asia
408,435,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,2.1,Storage,Survey,Asia
409,436,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,5.0,Farm,Survey,Asia
410,437,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.0,Storage,Survey,Asia
411,438,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.2,Farm,Survey,Asia
412,439,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.3,Farm,Survey,Asia
413,440,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.2,Storage,Survey,Asia
414,441,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,1.6,Storage,Survey,Asia
415,442,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,1.2,Transport,Survey,Asia
416,443,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.0,Storage,Survey,Asia
417,444,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.1,Farm,Survey,Asia
418,445,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.1,Storage,Survey,Asia
419,446,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,2.1,Harvest,Survey,Asia
420,447,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,9.2,Whole supply chain,Survey,Asia
421,448,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,1.0,Transport,Survey,Asia
422,449,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.7,Storage,Survey,Asia
423,450,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,1.2,Storage,Survey,Asia
424,451,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,15.9,Whole supply chain,Survey,Asia
425,452,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.3,Farm,Survey,Asia
426,453,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,5.3,Harvest,Survey,Asia
427,454,356,India,1316.0,"Mangoes, guavas and mangosteens",2014,0.3,Storage,Survey,Asia
428,455,356,India,1317.0,Papayas,2014,0.3,Farm,Survey,Asia
429,456,356,India,1317.0,Papayas,2014,0.8,Storage,Survey,Asia
430,457,356,India,1317.0,Papayas,2014,0.0,Storage,Survey,Asia
431,458,356,India,1317.0,Papayas,2014,0.9,Transport,Survey,Asia
432,459,356,India,1317.0,Papayas,2014,0.4,Farm,Survey,Asia
433,460,356,India,1317.0,Papayas,2014,1.0,Harvest,Survey,Asia
434,461,356,India,1317.0,Papayas,2014,6.7,Whole supply chain,Survey,Asia
435,462,356,India,1317.0,Papayas,2014,1.5,Farm,Survey,Asia
436,463,356,India,1317.0,Papayas,2014,1.7,Storage,Survey,Asia
437,464,356,India,1317.0,Papayas,2014,0.1,Storage,Survey,Asia
438,465,356,India,1317.0,Papayas,2014,0.0,Storage,Survey,Asia
439,477,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.9,Storage,Survey,Asia
440,478,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,1.7,Transport,Survey,Asia
441,479,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,1.7,Harvest,Survey,Asia
442,480,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.1,Storage,Survey,Asia
443,481,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.3,Farm,Survey,Asia
444,482,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,1.1,Storage,Survey,Asia
445,483,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.0,Storage,Survey,Asia
446,484,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.2,Farm,Survey,Asia
447,485,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,3.7,Farm,Survey,Asia
448,486,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,9.7,Whole supply chain,Survey,Asia
449,487,356,India,1329.0,"Other citrus fruit, n.e.c.",2014,0.0,Storage,Survey,Asia
450,488,356,India,1330.0,Grapes,2014,3.4,Farm,Survey,Asia
451,489,356,India,1330.0,Grapes,2014,0.1,Storage,Survey,Asia
452,490,356,India,1330.0,Grapes,2014,1.8,Harvest,Survey,Asia
453,491,356,India,1330.0,Grapes,2014,0.8,Storage,Survey,Asia
454,492,356,India,1330.0,Grapes,2014,1.0,Transport,Survey,Asia
455,493,356,India,1330.0,Grapes,2014,8.6,Whole supply chain,Survey,Asia
456,494,356,India,1330.0,Grapes,2014,0.0,Storage,Survey,Asia
457,495,356,India,1330.0,Grapes,2014,1.2,Storage,Survey,Asia
458,496,356,India,1330.0,Grapes,2014,0.1,Farm,Survey,Asia
459,497,356,India,1330.0,Grapes,2014,0.3,Farm,Survey,Asia
460,498,356,India,1341.0,Apples,2014,0.1,Farm,Survey,Asia
461,499,356,India,1341.0,Apples,2014,0.3,Storage,Survey,Asia
462,500,356,India,1341.0,Apples,2014,0.1,Storage,Survey,Asia
463,501,356,India,1341.0,Apples,2014,10.4,Whole supply chain,Survey,Asia
464,502,356,India,1341.0,Apples,2014,0.3,Storage,Survey,Asia
465,503,356,India,1341.0,Apples,2014,0.6,Storage,Survey,Asia
466,504,356,India,1341.0,Apples,2014,4.3,Harvest,Survey,Asia
467,505,356,India,1341.0,Apples,2014,3.9,Farm,Survey,Asia
468,506,356,India,1341.0,Apples,2014,0.0,Storage,Survey,Asia
469,507,356,India,1341.0,Apples,2014,0.4,Transport,Survey,Asia
470,508,356,India,1341.0,Apples,2014,0.3,Farm,Survey,Asia
471,509,356,India,1212.0,Cabbages,2013,9.4,Whole supply chain,Literature Review,Asia
472,510,356,India,1213.0,Cauliflowers and broccoli,2013,9.6,Whole supply chain,Literature Review,Asia
473,511,356,India,1234.0,Tomatoes,2013,12.4,Whole supply chain,Literature Review,Asia
474,512,356,India,1312.0,Bananas,2013,7.8,Whole supply chain,Literature Review,Asia
475,513,356,India,1317.0,Papayas,2013,6.7,Whole supply chain,Literature Review,Asia
476,514,356,India,1341.0,Apples,2013,10.4,Whole supply chain,Literature Review,Asia
477,515,356,India,1213.0,Cauliflowers and broccoli,2010,35.5,Harvest,Rapid Assessment,Asia
478,516,356,India,1232.0,Cucumbers and gherkins,2010,15.0,Harvest,Rapid Assessment,Asia
479,517,356,India,1232.0,Cucumbers and gherkins,2010,5.4,Wholesale,Case Study,Asia
480,518,356,India,1232.0,Cucumbers and gherkins,2010,8.6,Farm,Case Study,Asia
481,519,356,India,1232.0,Cucumbers and gherkins,2010,7.1,Retail,Case Study,Asia
482,520,356,India,1233.0,Eggplants (aubergines),2010,10.8,Farm,Case Study,Asia
483,521,356,India,1233.0,Eggplants (aubergines),2010,62.5,Harvest,Rapid Assessment,Asia
484,522,356,India,1233.0,Eggplants (aubergines),2010,12.8,Wholesale,Case Study,Asia
485,523,356,India,1233.0,Eggplants (aubergines),2010,7.1,Retail,Case Study,Asia
486,524,356,India,1234.0,Tomatoes,2010,12.5,Retail,Case Study,Asia
487,525,356,India,1234.0,Tomatoes,2010,11.9,Transport,Rapid Assessment,Asia
488,526,356,India,1234.0,Tomatoes,2010,9.4,Storage,Rapid Assessment,Asia
489,527,356,India,1234.0,Tomatoes,2010,17.5,Farm,Rapid Assessment,Asia
490,528,356,India,1234.0,Tomatoes,2010,7.5,Farm,Case Study,Asia
491,529,356,India,1234.0,Tomatoes,2010,4.2,Harvest,Rapid Assessment,Asia
492,530,356,India,1234.0,Tomatoes,2010,11.1,Wholesale,Case Study,Asia
493,531,356,India,1234.0,Tomatoes,2010,4.7,Farm,Rapid Assessment,Asia
494,532,356,India,1239.01,Okra,2010,10.6,Farm,Case Study,Asia
495,533,356,India,1239.01,Okra,2010,4.5,Farm,Rapid Assessment,Asia
496,534,356,India,1239.01,Okra,2010,3.5,Retail,Rapid Assessment,Asia
497,535,356,India,1239.01,Okra,2010,19.8,Harvest,Rapid Assessment,Asia
498,536,356,India,1239.01,Okra,2010,4.0,Storage,Rapid Assessment,Asia
499,537,356,India,1239.01,Okra,2010,8.3,Retail,Case Study,Asia
500,538,356,India,1239.01,Okra,2010,4.3,Transport,Rapid Assessment,Asia
501,539,356,India,1239.01,Okra,2010,5.0,Wholesale,Case Study,Asia
502,540,356,India,1239.01,Okra,2010,3.5,Harvest,Rapid Assessment,Asia
503,541,356,India,1253.01,"Onions and shallots, green",2010,27.5,Harvest,Rapid Assessment,Asia
504,542,356,India,1312.0,Bananas,2010,28.5,Harvest,Rapid Assessment,Asia
505,543,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,24.8,Harvest,Rapid Assessment,Asia
506,544,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,27.5,Harvest,Rapid Assessment,Asia
507,545,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,5.8,Farm,Case Study,Asia
508,546,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,8.3,Retail,Case Study,Asia
509,547,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,7.0,Wholesale,Case Study,Asia
510,548,356,India,1316.0,"Mangoes, guavas and mangosteens",2010,7.5,Transport,Rapid Assessment,Asia
511,549,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,9.4,Retail,Case Study,Asia
512,550,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,11.3,Farm,Case Study,Asia
513,551,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,8.2,Wholesale,Case Study,Asia
514,552,356,India,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,40.0,Harvest,Rapid Assessment,Asia
515,553,356,India,1239.01,Okra,2009,13.0,Farm,Survey,Asia
516,554,356,India,1234.0,Tomatoes,2009,9.4,Storage,Survey,Asia
517,555,356,India,1234.0,Tomatoes,2009,11.9,Transport,Survey,Asia
518,556,356,India,1234.0,Tomatoes,2009,8.4,Storage,Field Trial/Experimental Design,Asia
519,557,356,India,1234.0,Tomatoes,2009,1.8,Storage,Field Trial/Experimental Design,Asia
520,558,356,India,1234.0,Tomatoes,2009,4.2,Harvest,Survey,Asia
521,559,356,India,1239.01,Okra,2009,3.5,Retail,Survey,Asia
522,560,356,India,1239.01,Okra,2009,4.0,Storage,Survey,Asia
523,561,356,India,1239.01,Okra,2009,3.5,Harvest,Survey,Asia
524,562,356,India,1239.01,Okra,2009,4.5,Farm,Survey,Asia
525,563,356,India,1239.01,Okra,2009,4.3,Transport,Survey,Asia
526,564,356,India,1316.0,"Mangoes, guavas and mangosteens",2009,4.5,Farm,Rapid Assessment,Asia
527,565,356,India,1316.0,"Mangoes, guavas and mangosteens",2009,5.8,Storage,Rapid Assessment,Asia
528,566,356,India,1316.0,"Mangoes, guavas and mangosteens",2009,4.0,Retail,Rapid Assessment,Asia
529,567,356,India,1316.0,"Mangoes, guavas and mangosteens",2009,3.0,Harvest,Rapid Assessment,Asia
530,568,356,India,1316.0,"Mangoes, guavas and mangosteens",2009,7.5,Transport,Survey,Asia
531,569,356,India,1212.0,Cabbages,2008,17.5,Farm,Literature Review,Asia
532,570,356,India,1213.0,Cauliflowers and broccoli,2008,17.5,Farm,Literature Review,Asia
533,571,356,India,1234.0,Tomatoes,2008,35.0,Post-harvest,Literature Review,Asia
534,572,36,Australia,1234.0,Tomatoes,2017,2.4,Retail,Case Study,Asia
535,573,36,Australia,1234.0,Tomatoes,2017,10.8,Farm,Case Study,Asia
536,574,36,Australia,1234.0,Tomatoes,2017,28.7,Farm,Case Study,Asia
537,575,36,Australia,1234.0,Tomatoes,2017,47.0,Farm,Case Study,Asia
538,576,36,Australia,1234.0,Tomatoes,2017,5.4,Retail,Case Study,Asia
539,577,36,Australia,1212.0,Cabbages,2015,12.0,Households,Survey,Asia
540,578,36,Australia,1212.0,Cabbages,2015,27.0,Households,Survey,Asia
541,579,36,Australia,1213.0,Cauliflowers and broccoli,2015,37.0,Households,Survey,Asia
542,580,36,Australia,1213.0,Cauliflowers and broccoli,2015,31.0,Households,Survey,Asia
543,581,36,Australia,1214.0,Lettuce and chicory,2015,14.0,Households,Survey,Asia
544,582,36,Australia,1231.0,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2015,26.0,Households,Survey,Asia
545,583,36,Australia,1251.0,Carrots and turnips,2015,31.0,Households,Survey,Asia
546,584,36,Australia,21319.01,"Sweet corn, frozen",2015,27.0,Households,Survey,Asia
547,585,36,Australia,1212.0,Cabbages,2013,20.0,Processing,Survey,Asia
548,586,36,Australia,1212.0,Cabbages,2013,32.5,Market,Survey,Asia
549,587,36,Australia,1213.0,Cauliflowers and broccoli,2013,3.0,Processing,Literature Review,Asia
550,588,36,Australia,1213.0,Cauliflowers and broccoli,2013,10.0,Farm,Literature Review,Asia
551,589,36,Australia,1213.0,Cauliflowers and broccoli,2013,28.0,Market,Survey,Asia
552,590,36,Australia,1213.0,Cauliflowers and broccoli,2013,65.0,Processing,Survey,Asia
553,591,36,Australia,1213.0,Cauliflowers and broccoli,2013,11.0,Farm,Literature Review,Asia
554,592,36,Australia,1213.0,Cauliflowers and broccoli,2013,24.0,Whole supply chain,Survey,Asia
555,593,36,Australia,1213.0,Cauliflowers and broccoli,2013,3.0,Processing,Literature Review,Asia
556,594,36,Australia,1214.0,Lettuce and chicory,2013,6.0,Farm,Literature Review,Asia
557,595,36,Australia,1214.0,Lettuce and chicory,2013,4.0,Farm,Literature Review,Asia
558,596,36,Australia,1214.0,Lettuce and chicory,2013,16.0,Processing,Literature Review,Asia
559,597,36,Australia,1214.0,Lettuce and chicory,2013,17.0,Whole supply chain,Survey,Asia
560,598,36,Australia,1214.0,Lettuce and chicory,2013,50.0,Whole supply chain,Survey,Asia
561,599,36,Australia,1214.0,Lettuce and chicory,2013,15.0,Whole supply chain,Survey,Asia
562,600,36,Australia,1214.0,Lettuce and chicory,2013,9.0,Processing,Literature Review,Asia
563,601,36,Australia,1214.0,Lettuce and chicory,2013,10.0,Processing,Survey,Asia
564,602,36,Australia,1231.0,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2013,8.0,Farm,Survey,Asia
565,603,36,Australia,1251.0,Carrots and turnips,2013,1.0,Processing,Literature Review,Asia
566,604,36,Australia,1251.0,Carrots and turnips,2013,1.0,Farm,Literature Review,Asia
567,605,36,Australia,1251.0,Carrots and turnips,2013,5.0,Processing,Survey,Asia
568,606,36,Australia,1290.9,"Other vegetables, fresh n.e.c.",2013,15.0,Whole supply chain,Survey,Asia
569,607,36,Australia,1290.9,"Other vegetables, fresh n.e.c.",2013,10.0,Whole supply chain,Survey,Asia
570,608,36,Australia,1290.9,"Other vegetables, fresh n.e.c.",2013,1.0,Processing,Literature Review,Asia
571,609,36,Australia,1290.9,"Other vegetables, fresh n.e.c.",2013,10.0,Farm,Literature Review,Asia
572,610,36,Australia,21319.01,"Sweet corn, frozen",2013,20.0,Whole supply chain,Survey,Asia
573,611,36,Australia,21319.01,"Sweet corn, frozen",2013,38.5,Processing,Survey,Asia
574,612,360,Indonesia,1354.0,Strawberries,2010,30.0,Post-harvest,Rapid Assessment,Asia
575,613,384,Côte d'Ivoire,1313.0,Plantains and cooking bananas,2013,35.0,Whole supply chain,No Data Collection Specified,Africa
576,614,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2015,13.0,Whole supply chain,Survey,Africa
577,615,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2013,1.5,Export,Expert Opinion,Africa
578,616,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2013,20.5,Processing,Field Trial/Experimental Design,Africa
579,617,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2013,12.0,Processing,Expert Opinion,Africa
580,618,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2013,40.0,Farm,Expert Opinion,Africa
581,619,404,Kenya,1312.0,Bananas,2012,9.0,Retail,Expert Opinion,Africa
582,620,404,Kenya,1312.0,Bananas,2012,20.0,Processing,Expert Opinion,Africa
583,621,404,Kenya,1312.0,Bananas,2012,0.0,Wholesale,Rapid Assessment,Africa
584,622,404,Kenya,1312.0,Bananas,2012,50.0,Farm,Expert Opinion,Africa
585,623,404,Kenya,1312.0,Bananas,2012,2.5,Trader,Expert Opinion,Africa
586,624,404,Kenya,1312.0,Bananas,2012,10.0,Transport,Expert Opinion,Africa
587,625,404,Kenya,1312.0,Bananas,2012,25.0,Farm,No Data Collection Specified,Africa
588,626,404,Kenya,1312.0,Bananas,2012,31.5,Farm,Expert Opinion,Africa
589,627,404,Kenya,1312.0,Bananas,2012,1.3,Retail,Rapid Assessment,Africa
590,628,404,Kenya,1312.0,Bananas,2012,3.0,Wholesale,Rapid Assessment,Africa
591,629,404,Kenya,1312.0,Bananas,2012,1.8,Retail,Rapid Assessment,Africa
592,630,404,Kenya,1234.0,Tomatoes,2012,5.5,Farm,Literature Review,Africa
593,631,404,Kenya,1312.0,Bananas,2012,32.0,Transport,Literature Review,Africa
594,632,404,Kenya,1312.0,Bananas,2012,4.0,Processing,Literature Review,Africa
595,633,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2012,25.0,Whole supply chain,Survey,Africa
596,634,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2010,35.0,Farm,No Data Collection Specified,Africa
597,635,404,Kenya,1312.0,Bananas,2010,40.0,Post-harvest,Rapid Assessment,Africa
